id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
c__Caldithrixae;	0.525	0.37646	0.525	0.396738	0.5	0.37646	0.525	0.396738	0.425	0.327093	0.925	0.712366	0.925	0.732643	0.975	0.764386	0.9	0.712366	0.8	0.622444	0.075	0.060832	0.975	0.752921	0.975	0.752921	0.975	0.764386	0.9	0.703553	0.95	0.744108	0.875	0.692088	0.925	0.703554	0.925	0.703554	0.9	0.683276	0.9	0.683276	0.875	0.662999	0.825	0.640068	0.875	0.671811	0.825	0.660346	0.775	0.599513	0.725	0.570423	0.875	0.642722	0.95	0.723832	0.925	0.723831	0.925	0.723831	0.475	0.367649
c__Chitinivibrionia;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.8	0.612074	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.6	0.52444	0	0	0.8	0.68666	1	0.84888	1	0.84888	1	0.84888	0	0	1	0.84888	0.8	0.64888	1	0.84888	0.8	0.68666	0	0	1	0.84888	0.6	0.52444	0.6	0.52444	0.4	0.36222	0.4	0.36222	0.4	0.36222	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0.2	0.2
c__Chlamydiae;	0.064516	0.055376	0.064516	0.055376	0.064516	0.055376	0	0	0	0	0.790323	0.637058	0.854839	0.701495	0.854839	0.701495	0.016129	0.013082	0.806452	0.659202	0.016129	0.016129	0.016129	0.013082	0.016129	0.013082	0.016129	0.013082	0.016129	0.013082	0	0	0	0	0.919355	0.769058	0.967742	0.808305	0.967742	0.808305	0.016129	0.016129	0.919355	0.769058	0.741935	0.624336	0.790323	0.663584	0.758065	0.637419	0.709677	0.598171	0.741935	0.624336	0.903226	0.743867	0.983871	0.815372	0.935484	0.78214	0.935484	0.776047	0.306452	0.272937
c__Chloracidobacteria;	0.281377	0.159257	0.299595	0.178999	0.287449	0.171316	0.281377	0.168854	0.242915	0.151106	0.923077	0.526099	0.967611	0.552621	0.945344	0.540269	0.890688	0.511635	0.785425	0.45298	0.52834	0.326703	0.890688	0.511635	0.935223	0.537054	0.923077	0.527203	0.803644	0.468794	0.850202	0.488396	0.763158	0.44134	0.821862	0.477863	0.864372	0.502743	0.8583	0.498532	0.785425	0.457584	0.775304	0.451515	0.884615	0.507006	0.931174	0.533421	0.910931	0.526627	0.821862	0.468238	0.761134	0.436844	0.910931	0.508565	0.959514	0.550726	0.933198	0.532948	0.827935	0.473189	0.45749	0.258534
c__Chlorobia;	0.567568	0.480776	0.594595	0.502697	0.594595	0.507803	0.540541	0.46396	0	0	0.837838	0.605095	0.837838	0.695282	0.837838	0.705229	0	0	0.837838	0.710203	0.540541	0.46396	0	0	0	0	0	0	0	0	0	0	0	0	0.972973	0.769809	1	0.801679	0.972973	0.809731	0.891892	0.713993	0.918919	0.760783	0.864865	0.678202	0.864865	0.678202	0.864865	0.722046	0.837838	0.651175	0.756757	0.639333	0.918919	0.724071	0.918919	0.75594	0.918919	0.770994	0.810811	0.673096	0.594595	0.497724
c__Chloroflexia;	0.256983	0.179978	0.273743	0.194465	0.268156	0.191902	0.173184	0.14047	0.234637	0.168653	0.888268	0.628075	0.921788	0.69963	0.899441	0.681504	0.810056	0.610973	0.675978	0.51692	0.564246	0.427208	0.865922	0.654458	0.893855	0.677115	0.871508	0.660958	0.709497	0.539255	0.782123	0.592396	0.441341	0.346439	0.899441	0.689522	0.927374	0.707185	0.938547	0.715333	0.843575	0.64421	0.502793	0.397197	0.256983	0.21055	0.268156	0.219612	0.268156	0.219612	0.22905	0.187893	0.217877	0.17672	0.871508	0.666866	0.927374	0.707348	0.927374	0.709317	0.832402	0.630175	0.357542	0.26152
c__Chloroplast;	0.261348	0.123417	0.287483	0.136866	0.27923	0.134223	0.229711	0.111467	0.275103	0.133474	0.610729	0.28925	0.65337	0.31354	0.636864	0.307598	0.594223	0.284109	0.393398	0.183491	0.462173	0.22362	0.894085	0.433133	0.944979	0.456718	0.921596	0.448402	0.591472	0.280237	0.855571	0.417859	0.734525	0.35763	0.046768	0.02035	0.05227	0.022874	0.049519	0.021612	0.049519	0.021612	0.050894	0.022243	0.502063	0.232515	0.52132	0.241218	0.513067	0.23736	0.471802	0.219077	0.430536	0.196448	0.755158	0.365601	0.803301	0.387638	0.789546	0.382941	0.696011	0.331143	0.473177	0.2276
c__Chrysiogenetes;	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0	0	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.40555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5
c__Chthonomonadetes;	0.382353	0.237556	0.382353	0.237556	0.382353	0.237556	0	0	0.352941	0.2137	0	0	0	0	0	0	0	0	0	0	0	0	0.823529	0.491723	0.941176	0.566412	0.911765	0.552923	0.852941	0.505211	0.941176	0.576779	0.735294	0.461624	0.882353	0.549802	0.970588	0.590268	0.970588	0.590268	0.941176	0.576779	0.823529	0.512457	0.029412	0.013489	0.029412	0.013489	0.029412	0.013489	0.029412	0	0	0	0.823529	0.498969	0.882353	0.536314	0.882353	0.549802	0.647059	0.400424	0.235294	0.159746
c__CK_1C4_19;	0.25	0.074732	0.25	0.074732	0.25	0.074732	0.25	0.074732	0.25	0.074732	1	0.298929	1	0.298929	0.75	0.224197	1	0.298929	0.75	0.224197	0.25	0.074732	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	1	0.298929	1	0.298929	1	0.298929	0.5	0.149465	0.5	0.149465	1	0.298929	0.75	0.224197	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0
c__Cloacamonae;	0.301887	0.231559	0.301887	0.231559	0.301887	0.231559	0.245283	0.185648	0.188679	0.139736	0.811321	0.627988	0.924528	0.716631	0.849057	0.655417	0.90566	0.694677	0.735849	0.556944	0.113208	0.085172	0.924528	0.709981	0.943396	0.725285	0.924528	0.709981	0.792453	0.609506	0.924528	0.709981	0.773585	0.587551	0.830189	0.633462	0.849057	0.648766	0.830189	0.633462	0.867925	0.66407	0.811321	0.618158	0.924528	0.701328	0.943396	0.716632	0.924528	0.716631	0.811321	0.609506	0.54717	0.423858	0.943396	0.660304	0.962264	0.709981	0.943396	0.725285	0.603774	0.463119	0.264151	0.207602
c__Clostridia;	0.516807	0.386061	0.545145	0.416559	0.534932	0.423935	0.495661	0.394737	0.463822	0.374469	0.881467	0.635294	0.924622	0.704946	0.909135	0.725825	0.85428	0.650584	0.797267	0.642224	0.645169	0.522786	0.886214	0.684374	0.933685	0.730293	0.917142	0.733883	0.842388	0.671344	0.835675	0.674482	0.773244	0.627776	0.874706	0.662836	0.919684	0.706042	0.904723	0.722528	0.819708	0.624484	0.855287	0.682223	0.829873	0.624229	0.872596	0.664356	0.858403	0.683211	0.791609	0.593901	0.662095	0.531214	0.891968	0.647487	0.938672	0.704914	0.926013	0.73545	0.743563	0.583966	0.190842	0.153574
c__Coriobacteria;	0.416107	0.336197	0.42953	0.346614	0.422819	0.350571	0.392617	0.326058	0.392617	0.325425	0.90604	0.709389	0.932886	0.764022	0.916107	0.765689	0.862416	0.700973	0.828859	0.695108	0.674497	0.562932	0.872483	0.731775	0.936242	0.786644	0.919463	0.773034	0.889262	0.748538	0.825503	0.69302	0.788591	0.66308	0.892617	0.742466	0.949664	0.790639	0.92953	0.781849	0.812081	0.673957	0.88255	0.738673	0.85906	0.70323	0.916107	0.759065	0.90604	0.758408	0.828859	0.677466	0.610738	0.506244	0.912752	0.751835	0.949664	0.791972	0.939597	0.788178	0.661074	0.546869	0.177852	0.149327
c__Cytophagia;	0.272097	0.216697	0.284229	0.232856	0.277296	0.227392	0.268631	0.220036	0.244367	0.200192	0.903813	0.716616	0.95234	0.783422	0.941075	0.776554	0.885615	0.728314	0.857019	0.708333	0.532929	0.439713	0.900347	0.734508	0.94974	0.781339	0.942808	0.777288	0.880416	0.725372	0.870884	0.718827	0.818891	0.675018	0.894281	0.731147	0.935009	0.766878	0.916811	0.756223	0.784229	0.642887	0.889081	0.733405	0	0	0	0	0	0	0	0	0	0	0.85182	0.677286	0.900347	0.726242	0.872617	0.717429	0.694974	0.571461	0.330156	0.270289
c__DA052;	0.18232	0.081888	0.18232	0.083615	0.176796	0.081082	0.18232	0.083615	0.143646	0.065878	0.928177	0.423069	0.977901	0.448482	0.972376	0.445948	0.878453	0.402873	0.872928	0.40034	0.618785	0.283785	0.878453	0.402873	0.944751	0.429825	0.922652	0.423144	0.878453	0.402873	0.867403	0.397806	0.569061	0.260981	0.889503	0.394126	0.939227	0.418658	0.922652	0.423144	0.81768	0.362914	0.657459	0.301522	0.635359	0.28966	0.674033	0.307396	0.640884	0.292194	0.60221	0.274457	0.475138	0.217906	0.933702	0.426485	0.98895	0.448369	0.977901	0.444221	0.723757	0.331927	0.220994	0.101352
c__Deferribacteres;	0.439024	0.321751	0.439024	0.365924	0.439024	0.365924	0.439024	0.365924	0.414634	0.346142	1	0.741064	1	0.853183	0.926829	0.802432	0.926829	0.793835	0.804878	0.690312	0.560976	0.496473	0.97561	0.832902	1	0.848695	0.97561	0.8334	0.902439	0.769444	0.926829	0.793835	0.682927	0.595388	0.829268	0.691784	0.878049	0.735959	0.878049	0.745054	0.804878	0.676609	0.829268	0.700881	0	0	0	0	0	0	0	0	0	0	0.853659	0.720783	0.95122	0.804522	0.878049	0.75377	0.902439	0.764956	0.560976	0.469566
c__Deferribacteres_Incertae_Sedis;	0.090909	0.027175	0.090909	0.027175	0.090909	0.027175	0.090909	0.027175	0	0	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.909091	0.271754	0.181818	0.054351	0.909091	0.271754	1	0.298929	0.909091	0.271754	1	0.298929	0.818182	0.244578	0.545455	0.163052	1	0.298929	1	0.298929	0.909091	0.271754	1	0.298929	0.727273	0.217403	0.727273	0.217403	0.727273	0.217403	0.727273	0.217403	0.454545	0.135877	0.727273	0.217403	0.727273	0.217403	1	0.298929	1	0.298929	1	0.298929	0.181818	0.054351
c__Dehalococcoidetes;	0.230366	0.142488	0.23822	0.147935	0.227749	0.14221	0.21466	0.131089	0.201571	0.12735	0.887435	0.603152	0.924084	0.631955	0.913613	0.623968	0.842932	0.584414	0.65445	0.44605	0.659686	0.45331	0.89267	0.61243	0.910995	0.628216	0.900524	0.619218	0.709424	0.484772	0.829843	0.56869	0.667539	0.484579	0.727749	0.50664	0.73822	0.513856	0.725131	0.501794	0.691099	0.478736	0.60733	0.446816	0.41623	0.30851	0.458115	0.341142	0.450262	0.334772	0.353403	0.273309	0.350785	0.260459	0.767016	0.522925	0.801047	0.546001	0.78534	0.535943	0.693717	0.469009	0.256545	0.161718
c__Deinococci;	0.306202	0.246681	0.329457	0.266275	0.317829	0.259988	0.325581	0.265543	0.286822	0.234838	0.914729	0.74419	0.94186	0.774212	0.937984	0.772513	0.864341	0.711336	0.844961	0.695598	0.674419	0.555808	0.910853	0.75124	0.934109	0.770103	0.914729	0.753652	0.872093	0.719069	0.872093	0.719069	0.75969	0.625703	0.891473	0.73095	0.926357	0.759245	0.922481	0.757528	0.806202	0.661787	0.860465	0.706494	0.817829	0.66416	0.856589	0.698527	0.841085	0.695383	0.748062	0.609036	0.693798	0.574454	0.868217	0.712782	0.906977	0.743488	0.906977	0.744952	0.794574	0.651586	0.472868	0.38406
c__Deltaproteobacteria;	0.389047	0.270941	0.410028	0.297324	0.403627	0.299023	0.386202	0.286819	0.209459	0.154636	0.898471	0.590941	0.946124	0.68801	0.936166	0.687788	0.876422	0.638921	0.824858	0.606454	0.211415	0.153899	0.892781	0.638171	0.945057	0.685906	0.929232	0.67923	0.850284	0.620319	0.881757	0.648158	0.776316	0.569349	0.868954	0.615338	0.914474	0.653101	0.901138	0.659875	0.845839	0.602564	0.840505	0.61374	0.518137	0.379965	0.54623	0.401011	0.539651	0.402481	0.492888	0.360531	0.446124	0.333148	0.874822	0.612064	0.917674	0.654662	0.902027	0.658374	0.770448	0.561205	0.403805	0.297257
c__Dictyoglomia;	0.714286	0.579357	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	0.714286	0.579357	1	0.8111	1	0.8111	1	0.8111	0.714286	0.579357	0.571429	0.463486	0.428571	0.347614	0.714286	0.579357	0.714286	0.579357	0.714286	0.579357	0.571429	0.463486	0.571429	0.463486	0.428571	0.347614	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	0.571429	0.463486	0.571429	0.463486	0	0	0	0	0	0	0	0	0	0	0.714286	0.579357	0.857143	0.695229	0.857143	0.695229	0.571429	0.463486	0.142857	0.115871
c__DSEG;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355263	0.16293	0.434211	0.197035	0.434211	0.197035	0.328947	0.148759	0.026316	0.012069	0	0	0.513158	0.229039	0.526316	0.235074	0.526316	0.235074	0.144737	0.062177	0.052632	0.024138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__EC1113;	0.241379	0.072155	0.241379	0.072155	0.241379	0.072155	0.206897	0.061848	0.172414	0.05154	0.965517	0.283349	0.931034	0.278313	0.931034	0.278313	0.896552	0.268005	0.793103	0.237081	0.689655	0.206158	1	0.298929	0.965517	0.288621	0.931034	0.278313	0.896552	0.268005	0.896552	0.268005	0.827586	0.247389	0.862069	0.257697	0.931034	0.278313	0.931034	0.278313	0.931034	0.278313	0.827586	0.247389	0.862069	0.257697	0.896552	0.268005	0.896552	0.268005	0.758621	0.226774	0.689655	0.206158	0.931034	0.268006	0.931034	0.268006	0.931034	0.278313	0.758621	0.226774	0.344828	0.103079
c__EC214;	0.454545	0.135877	0.454545	0.135877	0.454545	0.135877	0.454545	0.135877	0.454545	0.135877	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.909091	0.271754	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.909091	0.271754	0.727273	0.217403	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.909091	0.271754	0	0	0	0	0	0	0	0	0	0	0.818182	0.244578	0.909091	0.271754	0.909091	0.271754	0.727273	0.217403	0.545455	0.163052
c__Ellin6529;	0.323529	0.096712	0.323529	0.096712	0.323529	0.096712	0.323529	0.096712	0.294118	0.08792	0.911765	0.272553	0.882353	0.263761	0.823529	0.246177	0.794118	0.237385	0.735294	0.219801	0.558824	0.167049	0.941176	0.281345	0.941176	0.281345	0.941176	0.281345	0.735294	0.219801	0.823529	0.246177	0.705882	0.211009	0.735294	0.219801	0.794118	0.237385	0.794118	0.237385	0.764706	0.228593	0.705882	0.211009	0.647059	0.193425	0.705882	0.211009	0.705882	0.211009	0.647059	0.193425	0.5	0.149465	0.852941	0.254969	1	0.298929	1	0.298929	0.676471	0.202217	0.382353	0.114296
c__Elusimicrobia;	0.292857	0.144589	0.321429	0.157692	0.321429	0.157692	0.3	0.147865	0.264286	0.128968	0.842857	0.40324	0.864286	0.409793	0.864286	0.413068	0.8	0.38031	0.764286	0.367207	0.564286	0.271589	0.9	0.426929	0.95	0.454896	0.942857	0.449103	0.835714	0.402482	0.864286	0.413068	0.792857	0.382828	0.807143	0.385512	0.885714	0.41827	0.857143	0.412311	0.778571	0.374926	0.85	0.409034	0.385714	0.175754	0.392857	0.17903	0.371429	0.169203	0.357143	0.162651	0.292857	0.134309	0.885714	0.422896	0.914286	0.435999	0.9	0.426929	0.742857	0.35852	0.321429	0.157692
c__Endomicrobia;	0.333333	0.099643	0.333333	0.099643	0.333333	0.099643	0.333333	0.099643	0.333333	0.099643	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.333333	0.099643	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0
c__Epsilonproteobacteria;	0.350929	0.2719	0.367546	0.30012	0.365591	0.302436	0.346041	0.285841	0.323558	0.267555	0.918866	0.654046	0.966764	0.764638	0.945259	0.777821	0.894428	0.708006	0.843597	0.694042	0.006843	0.005735	0.887586	0.718048	0.950147	0.775846	0.926686	0.761483	0.85435	0.702309	0.006843	0.00592	0.046921	0.038636	0.87781	0.703423	0.926686	0.747226	0.906158	0.743525	0.00782	0.006062	0.054741	0.045144	0.006843	0.003642	0.006843	0.005085	0.006843	0.005735	0.004888	0.001871	0.002933	0.002564	0.902248	0.706702	0.956012	0.766267	0.943304	0.772044	0.828935	0.680099	0.432063	0.35689
c__Erysipelotrichia;	0.483696	0.38391	0.505435	0.411338	0.509058	0.420739	0.42029	0.352199	0.42029	0.350479	0.788043	0.649693	0.833333	0.698654	0.818841	0.692925	0.740942	0.619701	0.742754	0.626411	0.405797	0.341119	0.860507	0.718409	0.896739	0.750901	0.869565	0.730116	0.813406	0.681494	0.684783	0.572547	0.735507	0.618138	0.028986	0.021101	0.030797	0.023775	0.030797	0.023775	0.028986	0.021101	0.030797	0.023775	0.721014	0.558595	0.762681	0.626623	0.746377	0.628078	0.668478	0.512561	0.525362	0.442925	0.862319	0.695215	0.90942	0.750873	0.893116	0.752503	0.666667	0.558573	0.211957	0.176718
c__F38;	0.333333	0.099643	0.333333	0.099643	0.333333	0.099643	0	0	0.333333	0.099643	0.666667	0.199286	0.666667	0.199286	0.666667	0.199286	0.666667	0.199286	0.666667	0.199286	0.333333	0.099643	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Fibrobacteria;	0.426471	0.308495	0.426471	0.352612	0.411765	0.36454	0.397059	0.352612	0.352941	0.316828	0.897059	0.755742	0.941176	0.807835	0.926471	0.795908	0.897059	0.769274	0.75	0.644438	0.529412	0.457185	0.897059	0.772052	0.970588	0.831691	0.955882	0.816985	0.823529	0.7013	0.941176	0.805057	0.808824	0.694929	0.852941	0.716006	0.882353	0.745418	0.852941	0.730712	0.838235	0.7013	0.808824	0.694929	0.294118	0.238559	0.294118	0.238559	0.25	0.202775	0.25	0.202775	0.176471	0.143136	0.941176	0.807835	0.926471	0.795908	0.897059	0.772052	0.647059	0.555387	0.264706	0.228593
c__Fimbriimonadia;	0.309524	0.209649	0.333333	0.240993	0.321429	0.231338	0.035714	0.016379	0.297619	0.216221	0.904762	0.644989	0.940476	0.687102	0.916667	0.676369	0.892857	0.656871	0.702381	0.540328	0.72619	0.530265	0.928571	0.681828	0.928571	0.690221	0.904762	0.662516	0.690476	0.534868	0.845238	0.631022	0	0	0.714286	0.523694	0.72619	0.542112	0.714286	0.549984	0.666667	0.495839	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.138568	0.261905	0.144028	0.261905	0.144028	0.22619	0.123452	0.095238	0.055003
c__Flavobacteria;	0.290787	0.217903	0.30427	0.24605	0.300225	0.24567	0.291236	0.238379	0.266966	0.219123	0.896629	0.668744	0.943371	0.772755	0.929438	0.770629	0.876404	0.719434	0.798652	0.663223	0.563596	0.468013	0.882247	0.706137	0.933483	0.765981	0.92	0.76093	0.806742	0.667216	0.879551	0.729909	0.80764	0.671014	0.831011	0.66134	0.873708	0.698378	0.858876	0.709947	0.767191	0.612215	0.835506	0.690962	0.001348	0.001093	0.001348	0.001093	0.001348	0.001093	0.001348	0.001093	0.000899	0.000729	0.169888	0.130211	0.181573	0.142541	0.179326	0.14497	0.137528	0.110354	0.073258	0.058813
c__Fusobacteria;	0.153527	0.119916	0.161826	0.128999	0.149378	0.124849	0.165975	0.139879	0.149378	0.128999	0.721992	0.611041	0.755187	0.65422	0.742739	0.648786	0.66805	0.57884	0.651452	0.568473	0.481328	0.41716	0.751037	0.637488	0.809129	0.695581	0.809129	0.701067	0.717842	0.621538	0.709544	0.612456	0.634855	0.554227	0.842324	0.684857	0.875519	0.726331	0.863071	0.744035	0.692946	0.564921	0.767635	0.662709	0.008299	0.003366	0.012448	0.007515	0.012448	0.011664	0.008299	0.003366	0.008299	0.007515	0.817427	0.670635	0.871369	0.71945	0.858921	0.738423	0.647303	0.555023	0.153527	0.133148
c__GAL08;	0.25	0	0.25	0.074732	0.25	0.074732	0.25	0.074732	0.25	0.074732	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	0	0	0.75	0.224197	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	0.5	0.149465	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	0.5	0.149465	0.75	0.224197	0.75	0.224197	0.75	0.224197	0.25	0.074732	0.75	0.224197	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	0	0
c__Gammaproteobacteria;	0.308157	0.205441	0.324953	0.241569	0.319354	0.245486	0.303326	0.233459	0.260841	0.202567	0.867823	0.499465	0.911626	0.716985	0.899111	0.721649	0.81403	0.638802	0.770008	0.617935	0.363487	0.292406	0.851026	0.647215	0.895927	0.707682	0.880009	0.702883	0.777802	0.618516	0.808212	0.647154	0.729279	0.584553	0.835218	0.633766	0.878582	0.673639	0.860468	0.685047	0.792184	0.601623	0.796685	0.630714	0.766604	0.549767	0.805796	0.595024	0.793501	0.629401	0.715776	0.506983	0.624437	0.498069	0.871775	0.592082	0.919201	0.677273	0.906247	0.71148	0.747063	0.582937	0.379405	0.294638
c__Gemmatimonadetes;	0.272289	0.206827	0.291566	0.235316	0.284337	0.230687	0.26988	0.21981	0.250602	0.204174	0.915663	0.729215	0.954217	0.775786	0.944578	0.767968	0.889157	0.723471	0.80241	0.65311	0.462651	0.377077	0.881928	0.716697	0.937349	0.762104	0.93253	0.758651	0.812048	0.660928	0.853012	0.694154	0.720482	0.586659	0.819277	0.657263	0.86506	0.695296	0.848193	0.68979	0.819277	0.66056	0.780723	0.635065	0.787952	0.64003	0.828916	0.673256	0.814458	0.662428	0.722892	0.58726	0.585542	0.476299	0.884337	0.713163	0.942169	0.763367	0.925301	0.751483	0.684337	0.555582	0.339759	0.275184
c__Gemm_1;	0	0	0	0	0	0	0	0	0	0	1	0.146056	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Gemm_2;	0.433071	0.129457	0.456693	0.136519	0.448819	0.134165	0.433071	0.129457	0.007874	0.002354	0.889764	0.264772	0.944882	0.282453	0.897638	0.26833	0.84252	0.251854	0.771654	0.23067	0.047244	0.014123	0.905512	0.270684	0.929134	0.277745	0.905512	0.270684	0.795276	0.237731	0.850394	0.254207	0.771654	0.23067	0.818898	0.244792	0.88189	0.263622	0.866142	0.258915	0.818898	0.244792	0.779528	0.233024	0.88189	0.262419	0.952756	0.283603	0.905512	0.270684	0.755906	0.224759	0.818898	0.244792	0.929134	0.275392	0.952756	0.282453	0.952756	0.284806	0.866142	0.258915	0.543307	0.16241
c__Gemm_3;	0.448819	0.131811	0.433071	0.129457	0.456693	0.136519	0.448819	0.134165	0.370079	0.110627	0.92126	0.260947	0.96063	0.28716	0.937008	0.280099	0.866142	0.258915	0.716535	0.214193	0.094488	0.028245	0.889764	0.265976	0.937008	0.280099	0.905512	0.270684	0.716535	0.214193	0.834646	0.2495	0.700787	0.209486	0.732283	0.218901	0.755906	0.225962	0.740157	0.221254	0.692913	0.207132	0.700787	0.209486	0.913386	0.270684	0.929134	0.275392	0.913386	0.273038	0.834646	0.247146	0.740157	0.221254	0.929134	0.277745	0.96063	0.28716	0.929134	0.277745	0.779528	0.233024	0.559055	0.167118
c__Gemm_4;	0.485714	0.145194	0.514286	0.153735	0.514286	0.153735	0.485714	0.145194	0.371429	0.111031	0.942857	0.264571	0.942857	0.281847	0.942857	0.281847	0.885714	0.264766	0.885714	0.264766	0	0	0.828571	0.247684	0.885714	0.264766	0.914286	0.273307	0.771429	0.230602	0.885714	0.264766	0.6	0.179357	0.885714	0.264766	0.971429	0.290388	0.942857	0.281847	0.857143	0.256225	0.771429	0.230602	0.914286	0.273307	0.914286	0.273307	0.914286	0.273307	0.828571	0.247684	0.857143	0.256225	0.771429	0.230602	0.828571	0.247684	0.8	0.239143	0.742857	0.222062	0.6	0.179357
c__Gemm_5;	0.22549	0.067406	0.245098	0.073267	0.245098	0.073267	0.235294	0.070336	0.137255	0.041029	0.95098	0.272286	0.970588	0.290137	0.970588	0.290137	0.921569	0.275484	0.843137	0.252038	0.058824	0.017584	0.901961	0.269622	0.970588	0.290137	0.95098	0.284276	0.892157	0.266692	0.892157	0.266692	0.813725	0.243246	0.901961	0.263761	0.911765	0.269623	0.892157	0.266692	0.882353	0.260831	0.852941	0.254969	0.862745	0.254902	0.892157	0.263694	0.872549	0.26083	0.813725	0.240248	0.784314	0.234454	0.911765	0.213939	0.960784	0.275484	0.941176	0.281345	0.803922	0.240316	0.539216	0.161187
c__Gemm_6;	0.444444	0.132857	0.444444	0.132857	0.444444	0.132857	0.444444	0.132857	0	0	0.888889	0.2325	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.444444	0.132857	0.888889	0.265715	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.666667	0.199286	0.777778	0.2325	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.888889	0.2325	1	0.265715	1	0.298929	1	0.265715	1	0.298929	1	0.265715	1	0.298929	1	0.298929	1	0.298929	0.444444	0.132857
c__Gitt_GS_136;	0.125	0.037366	0.125	0.037366	0.125	0.037366	0.125	0.037366	0.125	0.037366	0.75	0.224197	0.875	0.261563	0.875	0.261563	0.875	0.261563	0.625	0.186831	0.625	0.186831	1	0.298929	1	0.298929	1	0.298929	0.625	0.186831	0.75	0.224197	0.75	0.224197	0.625	0.186831	0.625	0.186831	0.625	0.186831	0.625	0.186831	0.625	0.186831	0.375	0.112098	0.375	0.112098	0.375	0.112098	0.375	0.112098	0.25	0.074732	0.875	0.261563	0.875	0.261563	0.875	0.261563	0.625	0.186831	0.125	0.037366
