id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
c__BD4_9;	0.25	0.069394	0.321429	0.096084	0.321429	0.096084	0	0	0.232143	0.069394	0.892857	0.255981	0.946429	0.282915	0.928571	0.277577	0.839286	0.250887	0.642857	0.192169	0.535714	0.16014	0.892857	0.264171	0.928571	0.277577	0.928571	0.277577	0.642857	0.192169	0.910714	0.272239	0.785714	0.234873	0.660714	0.197507	0.678571	0.202845	0.696429	0.208183	0.589286	0.176155	0.678571	0.202845	0	0	0	0	0	0	0	0	0	0	0.321429	0.096084	0.357143	0.10676	0.357143	0.10676	0.267857	0.08007	0.142857	0.042704
c__BD7-11;	0	0	0	0	0	0	0	0	0	0	1	0.222492	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__BD7_11;	0.390244	0.105469	0.414634	0.120217	0.439024	0.131237	0	0	0.219512	0.065619	0.878049	0.240102	0.926829	0.277056	0.926829	0.277056	0.853659	0.255183	0.853659	0.255183	0.414634	0.123946	0.878049	0.258746	0.926829	0.277056	0.878049	0.262474	0.902439	0.269765	0.853659	0.255183	0.756098	0.22602	0.926829	0.277056	0.926829	0.277056	0.902439	0.269765	0.902439	0.269765	0.878049	0.262474	0.292683	0.087491	0.317073	0.094782	0.317073	0.094782	0.292683	0.087491	0.243902	0.072909	0.04878	0.014582	0.04878	0.014582	0.04878	0.014582	0.04878	0.014582	0.02439	0.007291
c__Betaproteobacteria;	0.320295	0.174675	0.3381	0.228156	0.332228	0.23837	0.321905	0.230799	0.290558	0.213926	0.896865	0.525481	0.941756	0.684017	0.928023	0.690383	0.865612	0.627711	0.823847	0.616817	0.413865	0.309458	0.877356	0.577499	0.926508	0.661657	0.912113	0.664705	0.826878	0.600324	0.853395	0.62848	0.77119	0.577426	0.865044	0.580111	0.910219	0.618892	0.892509	0.651167	0.817786	0.550892	0.852922	0.617438	0.087129	0.058892	0.091865	0.065002	0.089876	0.067186	0.08211	0.055114	0.057297	0.042322	0.901601	0.503505	0.949522	0.613144	0.934748	0.666959	0.762762	0.535052	0.406857	0.288207
c__BME43;	0	0	0	0	0	0	0	0	0	0	0.933333	0.228042	1	0.258163	1	0.268354	0.866667	0.228498	0.866667	0.248881	0.6	0.179357	0.933333	0.217851	0.933333	0.197468	0.933333	0.228042	0.8	0.177994	0.866667	0.248881	0.866667	0.238689	0.933333	0.217851	1	0.268354	1	0.288737	0.866667	0.218306	0.866667	0.238689	0	0	0	0	0	0	0	0	0	0	0.933333	0.20766	1	0.23778	1	0.298929	0.933333	0.279	0	0
c__bOHTK-109;	0	0	0	0	0	0	0	0	0	0	1	0.149465	1	0.298929	0.5	0.149465	0.75	0.224197	1	0.298929	0	0	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.224197	1	0.224197	1	0.298929	1	0.224197	1	0.298929	1	0.149465	1	0.224197	1	0.298929	1	0.149465	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0
c__bOHTK_109;	0.1	0.029893	0.1	0.029893	0.1	0.029893	0.1	0.029893	0.1	0.029893	0.9	0.089679	0.9	0.269036	0.8	0.239143	0.8	0.239143	0.8	0.239143	0	0	0.9	0.239143	0.9	0.269036	0.9	0.269036	0.9	0.269036	0.9	0.269036	0.8	0.239143	0.9	0.269036	1	0.298929	1	0.298929	0.7	0.20925	1	0.298929	0.7	0.20925	0.7	0.20925	0.7	0.20925	0.6	0.179357	0.5	0.149465	0.8	0.239143	0.8	0.239143	0.8	0.239143	0.6	0.179357	0	0
c__BPC102;	0.473171	0.207856	0.497561	0.222837	0.492683	0.224395	0.482927	0.219921	0.434146	0.197549	0.907317	0.392742	0.946341	0.428555	0.926829	0.421165	0.892683	0.403947	0.863415	0.392082	0.62439	0.284798	0.931707	0.413275	0.956098	0.431472	0.95122	0.431572	0.882927	0.400251	0.858537	0.389844	0.770732	0.350355	0.868293	0.388087	0.926829	0.414154	0.887805	0.403268	0.863415	0.385071	0.892683	0.406284	0.868293	0.391982	0.912195	0.412116	0.897561	0.406963	0.868293	0.391982	0.726829	0.329441	0.917073	0.403448	0.960976	0.428256	0.946341	0.430113	0.84878	0.38537	0.541463	0.245208
c__Brachyspirae;	0.24	0.16222	0.28	0.187303	0.28	0.212386	0.2	0.147498	0.2	0.147498	0.84	0.517546	0.88	0.607711	0.88	0.632795	0.68	0.467575	0.24	0.150497	0.44	0.3348	0.76	0.557546	0.76	0.557546	0.76	0.557546	0.28	0.175579	0.72	0.532463	0.64	0.460214	0.8	0.57811	0.8	0.57811	0.8	0.597351	0.72	0.520584	0.64	0.467575	0	0	0	0	0	0	0	0	0	0	0.92	0.6726	0.88	0.640156	0.84	0.615073	0.84	0.607711	0.04	0.025083
c__BRC1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Brevinematae;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
c__Brocadiae;	0.181818	0.137913	0.194805	0.148446	0.194805	0.158006	0	0	0.12987	0.105338	0.441558	0.331858	0.467532	0.360424	0.454545	0.366418	0.415584	0.323069	0.428571	0.342961	0	0	0.857143	0.671392	0.896104	0.707773	0.909091	0.73271	0.857143	0.690575	0.012987	0.010534	0.714286	0.577094	0.831169	0.631204	0.935065	0.713084	0.896104	0.715007	0.012987	0.010534	0.857143	0.683405	0.415584	0.313243	0.428571	0.323777	0.415584	0.325193	0.402597	0.302709	0.38961	0.306516	0	0	0	0	0	0	0	0	0	0
c__BS119;	0.451613	0.125357	0.483871	0.135	0.451613	0.135	0.451613	0.135	0.387097	0.115715	0.935484	0.279643	1	0.298929	0.967742	0.289286	0.967742	0.289286	0.870968	0.260358	0.83871	0.250715	1	0.298929	1	0.298929	1	0.298929	0.935484	0.279643	1	0.298929	0.83871	0.250715	0.935484	0.279643	0.967742	0.289286	0.935484	0.279643	0.935484	0.279643	0.935484	0.279643	0	0	0	0	0	0	0	0	0	0	0.774194	0.221786	0.806452	0.241072	0.774194	0.231429	0.645161	0.192857	0.322581	0.096429
c__BSV26;	0.349057	0.151302	0.358491	0.162904	0.330189	0.149924	0.349057	0.158577	0.301887	0.136944	0.792453	0.3559	0.811321	0.363047	0.801887	0.360227	0.735849	0.328434	0.698113	0.31414	0.386792	0.175883	0.886792	0.397659	0.943396	0.423619	0.924528	0.414965	0.849057	0.381859	0.90566	0.407819	0.858491	0.38468	0.886792	0.399165	0.90566	0.407819	0.915094	0.412146	0.811321	0.36606	0.764151	0.344427	0.886792	0.38862	0.924528	0.411952	0.886792	0.397659	0.877358	0.384293	0.764151	0.341413	0.90566	0.376439	0.933962	0.400286	0.90566	0.407819	0.811321	0.363047	0.415094	0.18585
c__C0119;	0.428571	0.128112	0.428571	0.128112	0.428571	0.128112	0.428571	0.128112	0.285714	0.085408	1	0.298929	1	0.298929	1	0.298929	0.857143	0.256225	0.857143	0.256225	0.642857	0.192169	0.857143	0.256225	0.928571	0.277577	0.785714	0.234873	0.857143	0.256225	0.785714	0.234873	0	0	0.928571	0.234873	0.928571	0.256224	0.928571	0.277577	0.857143	0.213521	0	0	0.642857	0.192169	0.642857	0.192169	0.642857	0.192169	0	0	0.428571	0.128112	0.928571	0.277577	0.928571	0.277577	0.928571	0.277577	0.785714	0.234873	0.571429	0.170817
c__C6;	0.5	0.229308	0.522727	0.239731	0.522727	0.239731	0	0	0.25	0.114654	0.954545	0.416459	1	0.458617	1	0.458617	0.431818	0.198039	0.772727	0.354386	0.454545	0.208462	0.409091	0.187616	0.409091	0.187616	0.409091	0.187616	0.409091	0.187616	0.409091	0.187616	0.386364	0.177193	0.818182	0.375232	0.886364	0.406502	0.886364	0.406502	0.818182	0.375232	0.818182	0.375232	0.909091	0.416925	0.909091	0.416925	0.909091	0.416925	0.840909	0.385655	0.772727	0.354386	0.227273	0.104231	0.25	0.114654	0.25	0.114654	0.204545	0.093808	0.113636	0.052115
c__Caldilineae;	0.363636	0.294945	0.363636	0.294945	0.363636	0.294945	0.090909	0.073736	0.363636	0.294945	0.727273	0.499425	1	0.77764	1	0.8111	0.909091	0.703904	0.545455	0.442419	0.636364	0.516155	0.818182	0.663627	0.909091	0.737364	0.909091	0.737364	0.454545	0.368681	0.818182	0.663627	0.727273	0.589891	0.545455	0.442419	0.545455	0.442419	0.454545	0.368681	0.545455	0.442419	0.454545	0.368681	0	0	0.090909	0.073736	0.090909	0.073736	0	0	0.090909	0.073736	0.818182	0.663627	1	0.79437	0.909091	0.720634	0.909091	0.720634	0.545455	0.442419
c__Caldisericia;	0.222222	0.135183	0.333333	0.225305	0.333333	0.225305	0.333333	0.225305	0	0	1	0.800876	1	0.800876	1	0.800876	0	0	1	0.800876	0.611111	0.495672	0	0	0	0	0	0	0	0	0	0	0	0	1	0.800876	1	0.800876	1	0.800876	0.944444	0.766039	0.444444	0.360489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Caldithrixae;	0.568627	0.360349	0.568627	0.413139	0.568627	0.420356	0.54902	0.404453	0.509804	0.381637	0.901961	0.670848	0.980392	0.738377	0.980392	0.738377	0.921569	0.690666	0.882353	0.673292	0.039216	0.024897	0.941176	0.686752	1	0.738072	0.960784	0.733298	0.941176	0.702961	0.921569	0.7051	0.862745	0.660996	0.882353	0.621972	0.921569	0.650171	0.941176	0.676899	0.862745	0.606067	0.882353	0.645092	0.862745	0.595605	0.921569	0.643317	0.921569	0.667908	0.784314	0.531989	0.784314	0.579701	0.901961	0.602459	0.980392	0.678369	0.941176	0.705099	0.784314	0.569181	0.411765	0.316551
c__Chitinivibrionia;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.6	0.449854	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0	0	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0	0	0.6	0.52444	1	0.84888	1	0.84888	1	0.84888	0	0	1	0.84888	0.6	0.52444	0.6	0.52444	0.6	0.52444	0.6	0.52444	0.4	0.36222	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0.2	0.2
c__Chlamydiae;	0.064516	0.055376	0.064516	0.055376	0.064516	0.055376	0	0	0	0	0.822581	0.666269	0.822581	0.681016	0.83871	0.685366	0.016129	0.013082	0.806452	0.664887	0	0	0	0	0.016129	0.013082	0.016129	0.013082	0.016129	0.013082	0	0	0	0	0.919355	0.768728	0.967742	0.80229	0.919355	0.762964	0.016129	0.016129	0.903226	0.755976	0.774194	0.650501	0.758065	0.637419	0.790323	0.663584	0.693548	0.585089	0.741935	0.624336	0.903226	0.740899	0.951613	0.789208	0.935484	0.787825	0.903226	0.752929	0.33871	0.302149
c__Chlamydiia;	0	0	0	0	0	0	0	0	0	0	0.692308	0.549322	0.615385	0.542731	0.692308	0.605124	0	0	0.692308	0.605124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923077	0.721145	1	0.783537	0.923077	0.764362	0	0	0.923077	0.749831	0.538462	0.466183	0.615385	0.514419	0.538462	0.437496	0.461538	0.389259	0.615385	0.514419	1	0.827129	1	0.827129	1	0.841285	0.846154	0.716126	0.923077	0.807205
c__Chloracidobacteria;	0.290559	0.156359	0.307058	0.169767	0.301558	0.167581	0.28506	0.159325	0.249313	0.141825	0.91934	0.483746	0.973419	0.512244	0.951421	0.510494	0.899175	0.472681	0.817599	0.443121	0.506874	0.285572	0.902841	0.474226	0.945921	0.504177	0.928506	0.497673	0.823098	0.443888	0.871677	0.467723	0.76077	0.412092	0.853346	0.453966	0.894592	0.47966	0.882676	0.476439	0.835014	0.44582	0.843263	0.45671	0.887259	0.468593	0.934005	0.495341	0.915674	0.490929	0.846013	0.446648	0.784601	0.421776	0.912007	0.46628	0.966086	0.514955	0.957837	0.513581	0.855179	0.455944	0.501375	0.26858
c__Chlorobia;	0.54321	0.406939	0.54321	0.420691	0.555556	0.439853	0.54321	0.429839	0	0	0.82716	0.584634	0.864198	0.6536	0.839506	0.656473	0	0	0.814815	0.638777	0.580247	0.455155	0	0	0	0	0	0	0	0	0	0	0	0	0.938272	0.699989	0.950617	0.714666	0.975309	0.773619	0.851852	0.641314	0.901235	0.711205	0.876543	0.658804	0.925926	0.69892	0.925926	0.733624	0.814815	0.606405	0.82716	0.657939	0.901235	0.675899	0.950617	0.739839	0.938272	0.74591	0.91358	0.721278	0.592593	0.467561
c__Chloroflexi;	0.205128	0.143584	0.205128	0.143584	0.205128	0.143584	0.141026	0.105148	0.166667	0.119267	0.833333	0.557911	0.897436	0.600466	0.897436	0.606946	0.846154	0.561431	0.769231	0.532832	0.641026	0.4337	0.871795	0.582628	0.935897	0.627343	0.923077	0.621464	0.846154	0.579507	0.846154	0.574726	0.615385	0.429019	0.923077	0.630103	0.974359	0.666979	0.961538	0.658939	0.897436	0.625221	0.730769	0.513232	0.384615	0.242104	0.397436	0.250143	0.397436	0.254463	0.333333	0.214266	0.333333	0.209485	0.923077	0.614586	0.974359	0.65598	0.974359	0.658141	0.897436	0.609504	0.371795	0.249607
c__Chloroflexia;	0.273743	0.191467	0.273743	0.193436	0.273743	0.194465	0.173184	0.14047	0.24581	0.173777	0.877095	0.611283	0.916201	0.683082	0.910615	0.686542	0.821229	0.612985	0.731844	0.553328	0.648045	0.490353	0.821229	0.607045	0.893855	0.671033	0.871508	0.657961	0.73743	0.558001	0.810056	0.612056	0.430168	0.336349	0.882682	0.660855	0.938547	0.707195	0.927374	0.702158	0.832402	0.627008	0.50838	0.394733	0.24581	0.195492	0.26257	0.210028	0.251397	0.203962	0.22905	0.18284	0.206704	0.168713	0.893855	0.669113	0.932961	0.703829	0.916201	0.69723	0.832402	0.628205	0.335196	0.243395
c__Chloroplast;	0.335492	0.155134	0.361399	0.168418	0.354275	0.166509	0.285622	0.134858	0.337435	0.159515	0.685881	0.315931	0.717617	0.336844	0.702073	0.332129	0.662565	0.3101	0.490933	0.226472	0.51101	0.243207	0.910622	0.430761	0.948187	0.450214	0.939119	0.446979	0.683938	0.318765	0.874352	0.416162	0.784326	0.373986	0.031088	0.01374	0.032383	0.014334	0.032383	0.014334	0.03044	0.013443	0.03044	0.013443	0.574482	0.263846	0.597798	0.274601	0.584845	0.269159	0.545337	0.249943	0.501295	0.228338	0.826425	0.38707	0.863342	0.405565	0.854275	0.402923	0.742228	0.348198	0.496762	0.232571
c__Chrysiogenetes;	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	1	0.8111	1	0.874067	0.666667	0.6037	1	0.874067	0.666667	0.6037	0.333333	0.333333	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.8111	1	0.8111	1	0.874067	1	0.8111	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	0.666667	0.6037	1	0.874067	1	0.874067	1	0.874067	1	0.874067	0.333333	0.333333
c__Chthonomonadetes;	0.324324	0.201584	0.351351	0.218295	0.351351	0.218295	0	0	0.297297	0.174452	0	0	0	0	0	0	0	0	0	0	0	0	0.891892	0.532698	0.972973	0.583725	0.918919	0.563909	0.864865	0.52504	0.918919	0.563909	0.783784	0.492408	0.837838	0.526724	0.945946	0.576304	0.945946	0.576304	0.864865	0.53912	0.810811	0.50025	0.027027	0.012395	0.027027	0.012395	0.027027	0.012395	0.027027	0	0.027027	0.012395	0.891892	0.524619	0.918919	0.546541	0.918919	0.563909	0.72973	0.448564	0.243243	0.159188
c__CK-1C4-19;	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.5	0.149465	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0	0
c__CK_1C4_19;	0.25	0.074732	0.25	0.074732	0.25	0.074732	0.25	0.074732	0.25	0.074732	1	0.260711	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	0.25	0.074732	0.75	0.185978	1	0.260711	1	0.298929	1	0.298929	0.75	0.224197	0.75	0.224197	0.75	0.224197	1	0.260711	1	0.298929	0.5	0.149465	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.75	0.224197	1	0.298929	1	0.260711	1	0.260711	1	0.298929	1	0.298929	0	0
c__Cloacamonae;	0.285714	0.197466	0.285714	0.207122	0.285714	0.216778	0.25	0.18781	0.178571	0.132065	0.940476	0.696573	0.952381	0.714992	0.952381	0.716998	0.892857	0.670909	0.77381	0.584933	0.130952	0.095632	0.869048	0.638823	0.904762	0.684761	0.904762	0.693339	0.77381	0.589315	0.869048	0.664372	0.714286	0.547422	0.797619	0.58965	0.857143	0.642127	0.845238	0.638858	0.809524	0.603503	0.797619	0.602425	0.892857	0.659433	0.952381	0.705522	0.928571	0.704073	0.880952	0.640121	0.452381	0.345389	0.928571	0.567035	0.940476	0.662331	0.928571	0.699877	0.559524	0.413316	0.22619	0.177076
c__Clostridia;	0.461653	0.323805	0.487201	0.349117	0.478836	0.355798	0.447417	0.334264	0.41489	0.313104	0.89103	0.614713	0.933283	0.666815	0.918821	0.687506	0.860721	0.614476	0.795238	0.600935	0.64127	0.486947	0.890879	0.642021	0.937591	0.685999	0.92124	0.689173	0.839179	0.625525	0.839632	0.634984	0.769438	0.584731	0.869892	0.618174	0.916226	0.659591	0.901915	0.676127	0.817737	0.58383	0.842252	0.627805	0.84132	0.597666	0.885513	0.635132	0.869463	0.648829	0.793147	0.559703	0.645981	0.485998	0.892341	0.616968	0.939078	0.665185	0.924112	0.688779	0.719073	0.530861	0.188788	0.142364
c__Coriobacteria;	0.412752	0.336214	0.432886	0.350206	0.42953	0.356031	0.402685	0.335492	0.392617	0.326075	0.875839	0.630869	0.936242	0.755974	0.902685	0.751763	0.862416	0.693543	0.832215	0.696026	0.637584	0.53556	0.862416	0.703041	0.926174	0.757056	0.916107	0.759401	0.872483	0.721787	0.832215	0.693507	0.768456	0.644246	0.899329	0.72342	0.946309	0.765643	0.92953	0.77374	0.805369	0.64241	0.875839	0.727943	0.852349	0.676317	0.902685	0.731681	0.88255	0.730595	0.815436	0.641279	0.580537	0.476725	0.895973	0.7112	0.956376	0.776452	0.932886	0.781483	0.667785	0.548192	0.187919	0.15876
c__Coriobacteriia;	0.361538	0.298621	0.380769	0.304898	0.373077	0.304003	0.361538	0.292465	0.35	0.291693	0.896154	0.704175	0.953846	0.76301	0.946154	0.766336	0.903846	0.72307	0.807692	0.657343	0.619231	0.494775	0.896154	0.725688	0.953846	0.772593	0.923077	0.746165	0.857692	0.694416	0.769231	0.61674	0.815385	0.662913	0.919231	0.745915	0.957692	0.772901	0.926923	0.757872	0.734615	0.587192	0.919231	0.748056	0.819231	0.653868	0.873077	0.704063	0.857692	0.689424	0.811538	0.642618	0.476923	0.381248	0.930769	0.755329	0.965385	0.782027	0.965385	0.784132	0.580769	0.471384	0.142308	0.10997
c__Cytophagia;	0.2421	0.181984	0.255712	0.196649	0.250365	0.193888	0.247448	0.191341	0.224113	0.173535	0.910549	0.690111	0.956733	0.74721	0.94069	0.740332	0.898882	0.701533	0.854643	0.673727	0.547399	0.432064	0.910549	0.704265	0.956247	0.747477	0.947496	0.743866	0.880895	0.691715	0.857073	0.674569	0.831794	0.655559	0.896451	0.696395	0.94069	0.733004	0.93194	0.733776	0.767137	0.596736	0.90034	0.707963	0	0	0	0	0	0	0	0	0	0	0.86631	0.64786	0.906174	0.690872	0.887701	0.693619	0.667477	0.519824	0.312591	0.242567
c__DA052;	0.193732	0.087958	0.213675	0.097105	0.210826	0.096688	0.196581	0.090155	0.182336	0.083622	0.905983	0.414154	0.977208	0.448164	0.962963	0.441631	0.91453	0.419419	0.894587	0.410273	0.663818	0.304438	0.908832	0.415915	0.960114	0.436763	0.940171	0.431178	0.908832	0.416806	0.897436	0.411579	0.441595	0.202523	0.908832	0.389201	0.951567	0.41058	0.945869	0.433792	0.866097	0.372273	0.498575	0.228655	0.458689	0.208581	0.504274	0.229488	0.495726	0.226458	0.435897	0.198129	0.361823	0.165938	0.925926	0.422865	0.974359	0.445076	0.951567	0.435514	0.809117	0.371075	0.25641	0.117594
c__Deferribacteres;	0.415385	0.305685	0.4	0.336454	0.430769	0.361411	0.415385	0.343196	0.4	0.333548	0.938462	0.738507	0.984615	0.836012	0.969231	0.833181	0.938462	0.805318	0.846154	0.73611	0.553846	0.481657	0.953846	0.814965	1	0.858213	0.984615	0.848565	0.830769	0.723631	0.892308	0.764977	0.846154	0.718822	0.815385	0.693791	0.907692	0.777379	0.892308	0.776452	0.753846	0.638064	0.846154	0.733203	0	0	0	0	0	0	0	0	0	0	0.892308	0.759239	0.938462	0.805393	0.923077	0.792914	0.8	0.690106	0.476923	0.401903
c__Deferribacteres_Incertae_Sedis;	0.090909	0.027175	0.090909	0.027175	0.090909	0.027175	0.090909	0.027175	0	0	0.909091	0.271754	0.909091	0.271754	1	0.298929	0.727273	0.217403	1	0.298929	0.272727	0.081526	0.909091	0.271754	1	0.298929	1	0.298929	0.818182	0.244578	1	0.298929	0.727273	0.217403	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.727273	0.217403	0.727273	0.217403	0.727273	0.217403	0.727273	0.217403	0.454545	0.135877	0.636364	0.190228	1	0.298929	1	0.298929	1	0.298929	1	0.298929	0.181818	0.054351
c__Dehalococcoidetes;	0.197183	0.116189	0.202465	0.119274	0.195423	0.116268	0.18838	0.109076	0.169014	0.099738	0.882042	0.556735	0.924296	0.59444	0.913732	0.592351	0.848592	0.548219	0.607394	0.391914	0.68838	0.446996	0.889085	0.574384	0.93662	0.609568	0.908451	0.592861	0.651408	0.421189	0.867958	0.563997	0.676056	0.459745	0.649648	0.420505	0.676056	0.439611	0.667254	0.437502	0.632042	0.408392	0.545775	0.379078	0.492958	0.328991	0.522887	0.349898	0.515845	0.350342	0.433099	0.298672	0.440141	0.297194	0.769366	0.487893	0.794014	0.507995	0.786972	0.51137	0.707746	0.453793	0.228873	0.138952
c__Deinococci;	0.292181	0.234612	0.316872	0.255017	0.312757	0.254106	0.306584	0.249468	0.281893	0.229451	0.907407	0.733508	0.962963	0.786621	0.923868	0.754144	0.893004	0.7291	0.823045	0.672356	0.693416	0.565609	0.893004	0.729877	0.95679	0.777459	0.942387	0.769952	0.878601	0.715903	0.899177	0.735263	0.820988	0.67297	0.90535	0.734815	0.942387	0.765632	0.934156	0.762364	0.847737	0.688074	0.901235	0.735283	0.8107	0.657655	0.860082	0.695507	0.833333	0.6811	0.765432	0.619648	0.695473	0.572291	0.895062	0.72912	0.946502	0.771979	0.940329	0.770021	0.802469	0.657038	0.442387	0.363105
c__Deltaproteobacteria;	0.388926	0.258448	0.408262	0.282707	0.400352	0.283981	0.384531	0.273198	0.204131	0.145815	0.90156	0.55282	0.949572	0.659843	0.933201	0.655821	0.878708	0.612524	0.826632	0.582849	0.210833	0.150729	0.899363	0.613453	0.945726	0.655192	0.930675	0.650322	0.85256	0.595401	0.876401	0.616435	0.772358	0.545323	0.873874	0.587263	0.91793	0.621543	0.904526	0.63245	0.847506	0.571566	0.847506	0.590696	0.531092	0.369805	0.561305	0.391605	0.550648	0.392337	0.505823	0.350677	0.458581	0.328483	0.875632	0.584802	0.923973	0.62576	0.908811	0.633643	0.786421	0.546513	0.411887	0.29122
c__Dictyoglomia;	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	0.454545	0.368681	0.818182	0.589891	1	0.845445	1	0.845445	0.818182	0.697973	0.727273	0.624237	0.545455	0.476764	0.818182	0.663627	0.818182	0.6808	0.818182	0.697973	0.818182	0.697973	0.636364	0.533328	0.545455	0.442419	0.818182	0.663627	0.818182	0.663627	0.909091	0.771709	0.636364	0.516155	0.363636	0.294945	0	0	0	0	0	0	0	0	0	0	0.909091	0.737364	0.909091	0.737364	0.909091	0.737364	0.909091	0.737364	0.272727	0.238382
c__DSEG;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369048	0.167351	0.404762	0.18373	0.404762	0.18373	0.321429	0.145512	0.02381	0.01092	0	0	0.52381	0.228822	0.52381	0.230723	0.52381	0.230723	0.166667	0.068832	0.047619	0.021839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__EC1113;	0.236842	0.066776	0.210526	0.062932	0.236842	0.070799	0.210526	0.062932	0.263158	0.078666	0.894737	0.259416	0.947368	0.283196	0.921053	0.275329	0.921053	0.275329	0.842105	0.25173	0.631579	0.188797	0.973684	0.291062	1	0.298929	0.947368	0.283196	0.842105	0.25173	0.973684	0.291062	0.868421	0.259596	0.815789	0.243863	0.894737	0.267463	0.894737	0.267463	0.868421	0.259596	0.815789	0.243863	0.842105	0.25173	0.921053	0.275329	0.894737	0.267463	0.842105	0.25173	0.736842	0.220263	0.894737	0.259596	0.947368	0.275329	0.947368	0.283196	0.789474	0.235997	0.368421	0.110132
c__EC214;	0.53125	0.158806	0.5625	0.168148	0.5625	0.168148	0.5625	0.168148	0.5	0.149465	0.9375	0.280246	0.96875	0.289587	1	0.298929	0.9375	0.280246	0.84375	0.252221	0.6875	0.205514	0.9375	0.280246	0.96875	0.289587	0.96875	0.289587	0.875	0.261563	0.90625	0.270904	0.8125	0.24288	0.875	0.261563	0.875	0.261563	0.90625	0.270904	0.84375	0.252221	0.75	0.224197	0	0	0	0	0	0	0	0	0	0	0.96875	0.289587	0.96875	0.289587	0.9375	0.280246	0.84375	0.252221	0.59375	0.177489
