id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
c__Chloroflexia;	0.260215	0.22228	0.277419	0.241184	0.268817	0.23658	0.215054	0.186441	0.249462	0.220454	0.903226	0.737276	0.952688	0.80509	0.939785	0.795952	0.862366	0.726861	0.726882	0.620014	0.701075	0.597135	0.883871	0.746892	0.944086	0.799847	0.937634	0.794614	0.772043	0.661957	0.875269	0.742759	0.490323	0.44819	0.843011	0.702679	0.877419	0.732233	0.864516	0.726724	0.830108	0.692995	0.513978	0.463236	0.208602	0.177163	0.221505	0.18629	0.219355	0.184546	0.191398	0.162792	0.16129	0.139937	0.896774	0.740875	0.950538	0.784973	0.939785	0.794497	0.6	0.513072	0.335484	0.289472
c__Chrysiogenetes;	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1	1	0.75	0.75	1	1	0.75	0.75	1	1	0	0	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	1	1	1	1	1	1	0.75	0.75	1	1	0.75	0.75	1	1	1	1	0.75	0.75	1	1	1	1	1	1	0.75	0.75	1	1	0.25	0.25
c__Chthonomonadetes;	0.214286	0.200793	0.242857	0.226665	0.228571	0.212379	0.014286	0.014286	0.157143	0.14365	0.042857	0.028571	0.057143	0.042857	0.057143	0.057143	0.042857	0.028571	0.057143	0.057143	0.042857	0.042857	0.871429	0.81206	0.957143	0.892377	0.942857	0.878091	0.914286	0.854918	0.885714	0.823647	0.785714	0.723647	0.928571	0.869203	0.942857	0.88079	0.914286	0.857616	0.9	0.837933	0.885714	0.823647	0.028571	0.014285	0.028571	0.014285	0.028571	0.025872	0.028571	0.014285	0.028571	0.025872	0.885714	0.786187	0.942857	0.84333	0.928571	0.863805	0.557143	0.513966	0.271429	0.247142
c__Cloacimonadia;	0.247312	0.191695	0.268817	0.221325	0.258065	0.227	0.225806	0.203165	0.166667	0.153464	0.908602	0.757897	0.935484	0.792971	0.913978	0.806373	0.88172	0.751992	0.77957	0.701777	0.107527	0.098387	0.88172	0.720848	0.924731	0.787794	0.930108	0.816126	0.806452	0.694637	0.865591	0.783899	0.752688	0.690737	0.817204	0.67399	0.870968	0.727466	0.849462	0.75474	0.784946	0.649721	0.822581	0.729916	0.747312	0.592607	0.822581	0.648973	0.822581	0.709657	0.725806	0.559359	0.387097	0.346594	0.801075	0.557684	0.844086	0.623279	0.822581	0.679713	0.387097	0.335543	0.204301	0.187753
c__Clostridia;	0.473848	0.341073	0.498318	0.36769	0.489111	0.377475	0.450299	0.349475	0.421793	0.331868	0.876766	0.616457	0.921208	0.685852	0.908389	0.711288	0.847764	0.630812	0.795319	0.628648	0.643684	0.510436	0.887071	0.665974	0.934877	0.717147	0.917844	0.720088	0.843019	0.658672	0.84015	0.664155	0.765856	0.607901	0.87365	0.649269	0.917702	0.68842	0.901944	0.704856	0.826269	0.615969	0.84486	0.658176	0.820284	0.595512	0.864797	0.635195	0.851057	0.655887	0.778746	0.561845	0.619392	0.482687	0.875845	0.613303	0.920854	0.658977	0.907291	0.698153	0.69535	0.530242	0.22522	0.179037
c__Coprothermobacteria;	0.175	0.060832	0.225	0.060833	0.225	0.101387	0.2	0.16222	0.2	0.16222	0.875	0.547493	0.925	0.689435	0.9	0.689435	0.9	0.669157	0.775	0.628603	0.725	0.588048	0.875	0.628603	0.925	0.689435	0.875	0.689435	0.8	0.628602	0.825	0.669157	0.7	0.56777	0.95	0.364995	0.975	0.446105	0.975	0.669157	0.875	0.344718	0.875	0.588047	0.1	0.040555	0.1	0.060833	0.1	0.08111	0.1	0.040555	0	0	0.95	0.425827	0.95	0.64888	0.95	0.669157	0.425	0.304162	0.35	0.24333
c__Coriobacteriia;	0.467905	0.310865	0.494932	0.350871	0.489865	0.379546	0.471284	0.366543	0.444257	0.353102	0.896959	0.551698	0.9375	0.67625	0.923986	0.728529	0.861486	0.615915	0.829392	0.679072	0.673986	0.552294	0.885135	0.641133	0.945946	0.702077	0.923986	0.752493	0.883446	0.717083	0.849662	0.694646	0.805743	0.658017	0.878378	0.690163	0.942568	0.743762	0.927365	0.749413	0.804054	0.62954	0.875	0.703864	0.861486	0.57073	0.903716	0.628883	0.898649	0.681075	0.822635	0.574089	0.658784	0.519647	0.881757	0.587195	0.934122	0.627558	0.912162	0.70327	0.711149	0.533608	0.231419	0.198635
c__CPR2;	0.357143	0.357143	0.357143	0.357143	0.357143	0.357143	0.357143	0.357143	0.357143	0.357143	1	1	1	1	1	1	0.642857	0.642857	0.928571	0.928571	0.785714	0.785714	0.714286	0.714286	0.714286	0.714286	0.642857	0.642857	0.714286	0.714286	0.642857	0.642857	0.428571	0.428571	0.928571	0.928571	1	1	1	1	1	1	0.785714	0.785714	0	0	0	0	0	0	0	0	0	0	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.071429	0.071429
c__d142;	0.461538	0.461538	0.461538	0.461538	0.384615	0.384615	0.307692	0.307692	0.230769	0.230769	0.769231	0.692308	1	1	0.923077	0.923077	0.923077	0.923077	0.846154	0.846154	0.153846	0.153846	0.846154	0.769231	0.846154	0.846154	0.769231	0.769231	0.692308	0.692308	0.846154	0.846154	0.538462	0.538462	1	1	1	1	1	1	1	1	0.846154	0.846154	1	1	1	1	1	1	0.769231	0.769231	0.769231	0.769231	0.769231	0.769231	0.846154	0.846154	0.846154	0.846154	0.692308	0.692308	0.076923	0.076923
c__Dadabacteriia;	0.364865	0.364865	0.391892	0.391892	0.378378	0.378378	0.378378	0.378378	0.351351	0.351351	0.959459	0.959459	0.986486	0.986486	0.972973	0.972973	0.932432	0.932432	0.824324	0.824324	0.527027	0.527027	0.891892	0.891892	0.932432	0.918918	0.891892	0.891892	0.824324	0.824324	0.824324	0.824324	0.702703	0.702703	0.905405	0.878378	0.918919	0.905405	0.905405	0.905405	0.824324	0.810811	0.756757	0.756757	0.013514	0.013514	0.013514	0.013514	0.013514	0.013514	0.013514	0.013514	0.013514	0.013514	0.918919	0.864865	0.959459	0.905405	0.905405	0.905405	0.716216	0.716216	0.432432	0.432432
c__Deferribacteres;	0.544304	0.357845	0.556962	0.368112	0.556962	0.376049	0.468354	0.313497	0.455696	0.330322	0.936709	0.678207	0.974684	0.714617	0.949367	0.706679	0.797468	0.606769	0.810127	0.606338	0.417722	0.315704	0.949367	0.701958	0.987342	0.728101	0.962025	0.722554	0.822785	0.611884	0.911392	0.686144	0.696203	0.518347	0.822785	0.59368	0.848101	0.616604	0.860759	0.642747	0.810127	0.588134	0.746835	0.557208	0.050633	0.03408	0.050633	0.03408	0.050633	0.03408	0.012658	0.010267	0	0	0.898734	0.620314	0.962025	0.67165	0.911392	0.659053	0.64557	0.469069	0.468354	0.322815
c__Dehalococcoidia;	0.27459	0.266177	0.294057	0.288524	0.289959	0.286669	0.266393	0.262272	0.255123	0.252026	0.876025	0.862967	0.92418	0.91259	0.917008	0.908298	0.831967	0.821151	0.668033	0.660678	0.637295	0.630908	0.85041	0.839981	0.900615	0.892486	0.889344	0.881408	0.705943	0.698975	0.839139	0.831784	0.597336	0.591336	0.766393	0.758656	0.805328	0.797015	0.795082	0.787727	0.723361	0.716587	0.604508	0.597734	0.32582	0.324602	0.342213	0.340995	0.332992	0.332992	0.28791	0.286692	0.23873	0.23873	0.775615	0.760209	0.813525	0.799511	0.804303	0.793932	0.628074	0.619638	0.316598	0.313695
c__Deinococci;	0.406685	0.325566	0.431755	0.343641	0.437326	0.352166	0.415042	0.334091	0.384401	0.309238	0.896936	0.715985	0.947075	0.763431	0.927577	0.749876	0.883008	0.711979	0.83844	0.677577	0.693593	0.561616	0.888579	0.718245	0.938719	0.758913	0.91922	0.743097	0.891365	0.720505	0.883008	0.714752	0.777159	0.627332	0.913649	0.733534	0.935933	0.753868	0.935933	0.756653	0.805014	0.646446	0.857939	0.69234	0.799443	0.642548	0.824513	0.665141	0.805014	0.656104	0.749304	0.596309	0.593315	0.481083	0.869081	0.687114	0.896936	0.714751	0.877437	0.703454	0.724234	0.575354	0.481894	0.387425
c__Deltaproteobacteria;	0.405419	0.313127	0.425433	0.343529	0.418355	0.346351	0.396144	0.327991	0.235294	0.197831	0.886014	0.671789	0.933	0.774242	0.920308	0.773305	0.861118	0.717063	0.812912	0.68347	0.232853	0.201071	0.898462	0.736435	0.941176	0.783729	0.925555	0.779518	0.846717	0.711219	0.873444	0.736841	0.759702	0.643145	0.865755	0.694194	0.912497	0.743451	0.899072	0.753267	0.844154	0.685766	0.832927	0.699288	0.48206	0.38393	0.506712	0.405711	0.499146	0.411658	0.456065	0.362927	0.400293	0.330666	0.853918	0.657642	0.899195	0.713188	0.886624	0.735003	0.731267	0.603151	0.413229	0.345058
c__Desulfurellia;	0.583333	0.520366	0.583333	0.520366	0.583333	0.520366	0.416667	0.3537	0.333333	0.286108	0.916667	0.8537	1	0.921292	1	0.921292	0.916667	0.8537	1	0.921292	0.083333	0.067591	0.833333	0.770366	0.916667	0.8537	0.833333	0.786108	0.916667	0.8537	0.916667	0.8537	0.583333	0.536108	1	0.921292	1	0.921292	1	0.921292	0.916667	0.8537	0.583333	0.520366	0	0	0	0	0	0	0	0	0	0	1	0.786108	1	0.786108	0.916667	0.837958	0.833333	0.770366	0.333333	0.317591
c__Desulfurobacteriia;	0.461538	0.307692	0.461538	0.307692	0.461538	0.384615	0.461538	0.384615	0	0	1	0.586698	1	1	1	1	1	1	0.923077	0.923077	0	0	1	0.885252	0.923077	0.837016	1	1	0.923077	0.923077	0	0	0	0	0.846154	0.846154	0.846154	0.846154	0.846154	0.846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769231	0.769231	0.846154	0.846154	0.769231	0.769231	0.769231	0.769231	0.538462	0.538462
c__DG-56;	0.315789	0.315789	0.315789	0.315789	0.315789	0.315789	0.052632	0.052632	0.210526	0.210526	0.421053	0.421053	0.473684	0.473684	0.473684	0.473684	0.368421	0.368421	0.473684	0.473684	0.421053	0.421053	0.842105	0.842105	0.894737	0.894737	0.894737	0.894737	0.736842	0.736842	0.736842	0.736842	0.736842	0.736842	0.947368	0.947368	0.947368	0.947368	0.947368	0.947368	0.789474	0.789474	0.947368	0.947368	0.210526	0.210526	0.210526	0.210526	0.210526	0.210526	0.210526	0.210526	0.210526	0.210526	0.894737	0.894737	0.894737	0.894737	0.947368	0.947368	0.736842	0.736842	0.368421	0.368421
c__Dictyoglomia;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0
c__Elusimicrobia;	0.37931	0.372796	0.425287	0.418773	0.425287	0.418773	0.402299	0.395785	0.37931	0.374968	0.850575	0.787922	0.908046	0.863345	0.873563	0.851851	0.862069	0.831034	0.735632	0.713919	0.551724	0.536525	0.942529	0.918645	0.965517	0.941633	0.954023	0.930139	0.827586	0.803702	0.908046	0.886334	0.747126	0.727585	0.83908	0.762772	0.862069	0.788492	0.862069	0.826691	0.816092	0.750014	0.816092	0.780714	0.229885	0.227714	0.241379	0.239208	0.218391	0.21622	0.206897	0.204726	0.195402	0.193231	0.873563	0.851851	0.954023	0.918645	0.954023	0.930139	0.724138	0.711111	0.356322	0.349808
c__Endomicrobia;	0.2	0.154109	0.22	0.170331	0.2	0.16222	0.17	0.137887	0.18	0.145998	0.79	0.632658	0.83	0.656991	0.8	0.64888	0.81	0.64888	0.73	0.592103	0.55	0.446105	0.94	0.754323	0.97	0.786767	0.93	0.754323	0.91	0.738101	0.82	0.665102	0.79	0.640769	0.88	0.713768	0.91	0.738101	0.91	0.738101	0.8	0.64888	0.87	0.705657	0.34	0.275774	0.34	0.275774	0.34	0.275774	0.32	0.259552	0.28	0.227108	0.81	0.640769	0.83	0.665102	0.84	0.681324	0.69	0.559659	0.39	0.316329
c__Entotheonellia;	0.341176	0.323397	0.364706	0.344705	0.364706	0.342483	0.376471	0.354248	0.270588	0.250587	0.870588	0.821044	0.929412	0.891632	0.894118	0.856338	0.811765	0.780652	0.776471	0.749803	0.047059	0.044837	0.917647	0.884312	0.941176	0.905618	0.929412	0.896077	0.858824	0.832156	0.741176	0.738954	0.8	0.775554	0.894118	0.841698	0.917647	0.853462	0.905882	0.876992	0.741176	0.715425	0.8	0.777777	0.811765	0.757123	0.858824	0.799737	0.823529	0.776207	0.741176	0.690978	0.458824	0.427711	0.847059	0.740913	0.917647	0.821044	0.870588	0.832808	0.541176	0.505619	0.352941	0.328495
c__Erysipelotrichia;	0.466957	0.307017	0.489565	0.341796	0.474783	0.352233	0.382609	0.286999	0.391304	0.31058	0.771304	0.566054	0.824348	0.640743	0.802609	0.639196	0.736522	0.573646	0.718261	0.572054	0.427826	0.340149	0.873913	0.672072	0.914783	0.716538	0.908696	0.721006	0.83913	0.664568	0.761739	0.605189	0.772174	0.616423	0.130435	0.084022	0.14	0.093191	0.134783	0.101099	0.125217	0.079917	0.134783	0.100648	0.751304	0.503262	0.794783	0.539755	0.786087	0.57184	0.712174	0.474261	0.544348	0.405053	0.854783	0.516048	0.912174	0.591767	0.90087	0.659304	0.650435	0.451817	0.173043	0.136557
c__FFCH16263;	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	1	1	0.5	0.5	1	1	1	1	1	0.573028	1	1	1	1	1	0.573028	0.5	0.5	1	0.073028	1	0.573028	1	1	0.5	0.5	0.5	0.5
c__FFCH5909;	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	1	1	1	1	1	1	1	1	1	1	0.666667	0.666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333	0.333333	1	1	1	1	0.666667	0.666667	0	0	0.666667	0.666667
c__Fibrobacteria;	0.283951	0.182264	0.29321	0.204227	0.29321	0.228678	0.271605	0.212491	0.262346	0.211893	0.82716	0.708223	0.864198	0.751978	0.854938	0.750027	0.790123	0.687342	0.759259	0.658399	0.382716	0.324759	0.873457	0.74215	0.929012	0.807508	0.919753	0.804975	0.833333	0.724154	0.848765	0.742688	0.746914	0.651839	0.87037	0.733489	0.91358	0.775703	0.895062	0.775876	0.824074	0.696662	0.845679	0.735746	0.515432	0.454999	0.530864	0.472351	0.521605	0.471754	0.459877	0.400012	0.37037	0.339016	0.814815	0.685835	0.842593	0.704741	0.833333	0.71397	0.601852	0.522326	0.234568	0.196404
c__Fimbriimonadia;	0.448276	0.448276	0.455172	0.455172	0.441379	0.441379	0.02069	0.02069	0.393103	0.393103	0.896552	0.891408	0.944828	0.937932	0.937931	0.937931	0.855172	0.848275	0.696552	0.696552	0.675862	0.675862	0.862069	0.859497	0.931034	0.931034	0.903448	0.903448	0.689655	0.689655	0.827586	0.827586	0.006897	0.006897	0.731034	0.728462	0.751724	0.749152	0.737931	0.737931	0.689655	0.687083	0.013793	0.013793	0	0	0	0	0	0	0	0	0	0	0.296552	0.275862	0.303448	0.296552	0.296552	0.289655	0.268966	0.262069	0.137931	0.137931
c__Fischerbacteria;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Fusobacteriia;	0.250627	0.168762	0.250627	0.193156	0.24812	0.20515	0.243108	0.207657	0.220551	0.194039	0.761905	0.598346	0.784461	0.644005	0.774436	0.668387	0.669173	0.552806	0.639098	0.55388	0.541353	0.46655	0.79198	0.681914	0.824561	0.713353	0.804511	0.697042	0.746867	0.648393	0.734336	0.638703	0.681704	0.593172	0.854637	0.712951	0.914787	0.76444	0.882206	0.736903	0.729323	0.610501	0.802005	0.669959	0.057644	0.018769	0.06015	0.025341	0.062657	0.040991	0.052632	0.014703	0.042607	0.028794	0.766917	0.549287	0.802005	0.595127	0.789474	0.652334	0.518797	0.420196	0.205514	0.176622
c__Gammaproteobacteria;	0.316509	0.213078	0.33421	0.25839	0.329515	0.268457	0.312987	0.255712	0.277491	0.230107	0.844023	0.523739	0.88398	0.721661	0.869002	0.722936	0.797727	0.652664	0.747018	0.622753	0.347169	0.289216	0.850784	0.672858	0.896281	0.735346	0.88121	0.733229	0.780637	0.647149	0.79538	0.663314	0.704057	0.589569	0.83806	0.65988	0.882618	0.70462	0.869424	0.720602	0.784252	0.620194	0.778618	0.642836	0.577425	0.427696	0.608273	0.461732	0.598084	0.493283	0.528172	0.385923	0.43483	0.360228	0.841581	0.581279	0.886421	0.658437	0.872617	0.700993	0.679923	0.539877	0.384168	0.310939
c__GBS-L1-B05;	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	1	1	1	1	1	1	0.5	0.5	0	0
c__Gemmatimonadetes;	0.314367	0.199987	0.332859	0.220238	0.325747	0.223176	0.317212	0.217301	0.295875	0.202981	0.920341	0.584219	0.965861	0.653114	0.948791	0.652329	0.890469	0.60228	0.847795	0.581385	0.480797	0.333203	0.893314	0.610614	0.940256	0.645144	0.923186	0.63381	0.860597	0.589574	0.87909	0.604171	0.733997	0.50769	0.8734	0.57484	0.906117	0.598604	0.881935	0.601688	0.86771	0.572533	0.826458	0.565753	0.793741	0.528565	0.842105	0.560987	0.822191	0.56188	0.721195	0.479825	0.530583	0.36682	0.897582	0.534024	0.927454	0.573474	0.920341	0.624206	0.598862	0.408738	0.362731	0.2492
c__Gitt-GS-136;	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.083333	0.083333	0.75	0.75	0.833333	0.833333	0.75	0.75	0.75	0.75	0.583333	0.583333	0.75	0.75	0.916667	0.916667	0.916667	0.916667	0.916667	0.916667	0.583333	0.583333	0.833333	0.833333	0.666667	0.666667	0.583333	0.583333	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.666667	0.666667	0.75	0.75	0.75	0.75	0.5	0.5	0.25	0.25
c__Gracilibacteria;	0.31003	0.30851	0.322188	0.322188	0.317629	0.317629	0.276596	0.276596	0.278116	0.278116	0.881459	0.8769	0.933131	0.931611	0.917933	0.917933	0.81003	0.80851	0.758359	0.758359	0.006079	0.006079	0.829787	0.829787	0.887538	0.887538	0.890578	0.890578	0.775076	0.775076	0.010638	0.010638	0.534954	0.534954	0.556231	0.556231	0.588146	0.588146	0.583587	0.583587	0.009119	0.009119	0.363222	0.363222	0	0	0	0	0	0	0	0	0	0	0.068389	0.066869	0.069909	0.068389	0.069909	0.068389	0.045593	0.044073	0.019757	0.018237
c__Halanaerobiia;	0.369863	0.267757	0.410959	0.316049	0.39726	0.311754	0.308219	0.235618	0.09589	0.076583	0.856164	0.612496	0.876712	0.699196	0.876712	0.711568	0.767123	0.614504	0.664384	0.541803	0.273973	0.227395	0.863014	0.687686	0.89726	0.725681	0.876712	0.710274	0.69863	0.563244	0.760274	0.607688	0.712329	0.576843	0.739726	0.593609	0.794521	0.636826	0.760274	0.61331	0.726027	0.581238	0.712329	0.573129	0.60274	0.450708	0.678082	0.521701	0.630137	0.503261	0.547945	0.411819	0.575342	0.461818	0.773973	0.558036	0.815068	0.595663	0.815068	0.623441	0.691781	0.528931	0.39726	0.322384
c__HDB-SIOI1093;	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	1	1	1	1	1	1	0.666667	0.666667	1	1	0.333333	0.333333	1	1	1	1	1	1	1	1	1	1	0.666667	0.666667	1	1	1	1	1	1	1	1	1	1	0.333333	0.333333	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.333333	0.333333	1	1	1	1	1	1	0.666667	0.666667	0.333333	0.333333
c__Holophagae;	0.4	0.356132	0.42029	0.388332	0.423188	0.400804	0.411594	0.391561	0.376812	0.364766	0.927536	0.771319	0.97971	0.913396	0.953623	0.915149	0.933333	0.868114	0.826087	0.795439	0.310145	0.300289	0.930435	0.865431	0.962319	0.909239	0.942029	0.903239	0.866667	0.826621	0.884058	0.846349	0.797101	0.765906	0.872464	0.805473	0.915942	0.84803	0.898551	0.849671	0.843478	0.781203	0.857971	0.811266	0.605797	0.528532	0.634783	0.581217	0.628986	0.59921	0.53913	0.474679	0.434783	0.417318	0.904348	0.767069	0.953623	0.845086	0.942029	0.881837	0.736232	0.676251	0.443478	0.419237
c__Hydrogenedentia;	0.353591	0.331492	0.38674	0.364641	0.364641	0.359116	0.016575	0.016575	0.325967	0.325967	0.883978	0.867403	0.944751	0.933701	0.928177	0.928177	0.900552	0.889502	0.801105	0.801105	0.320442	0.320442	0.928177	0.928177	0.977901	0.977901	0.955801	0.955801	0.834254	0.834254	0.917127	0.917127	0.756906	0.756906	0.81768	0.80663	0.889503	0.878454	0.872928	0.867403	0.834254	0.823204	0.812155	0.80663	0.850829	0.79558	0.906077	0.856353	0.895028	0.867404	0.790055	0.734806	0.729282	0.712708	0.889503	0.834254	0.944751	0.900552	0.939227	0.922652	0.81768	0.801106	0.348066	0.342541
c__Ignavibacteria;	0.425447	0.385688	0.44334	0.417346	0.441352	0.418753	0.419483	0.40086	0.38171	0.366092	0.866799	0.809184	0.908549	0.872441	0.890656	0.862866	0.868787	0.836254	0.787276	0.761739	0.508946	0.493548	0.894632	0.861565	0.972167	0.942875	0.940358	0.911441	0.864811	0.83627	0.904573	0.877909	0.787276	0.762115	0.848907	0.814827	0.910537	0.878555	0.884692	0.855775	0.777336	0.748249	0.82505	0.796508	0.860835	0.820727	0.906561	0.870704	0.894632	0.863617	0.815109	0.776714	0.705765	0.681619	0.912525	0.825268	0.95825	0.887609	0.936382	0.897705	0.789264	0.762004	0.469185	0.447183
c__JG30-KF-CM66;	0.274725	0.263736	0.274725	0.263736	0.274725	0.263736	0.263736	0.252747	0.241758	0.230769	0.89011	0.879121	0.934066	0.923077	0.868132	0.857143	0.89011	0.879121	0.78022	0.769231	0.538462	0.538462	0.879121	0.868132	0.956044	0.945055	0.934066	0.923077	0.857143	0.846154	0.901099	0.901099	0.351648	0.351648	0.846154	0.835165	0.923077	0.923077	0.934066	0.934066	0.868132	0.868132	0.450549	0.450549	0.538462	0.538462	0.538462	0.538462	0.516484	0.516484	0.285714	0.285714	0.21978	0.21978	0.945055	0.945055	0.967033	0.967033	0.956044	0.956044	0.43956	0.43956	0.252747	0.252747
c__JS1;	0.367089	0.354431	0.417722	0.405064	0.417722	0.417722	0.392405	0.392405	0.139241	0.139241	0.822785	0.810126	0.810127	0.810127	0.78481	0.78481	0.746835	0.746835	0.734177	0.734177	0.063291	0.063291	0.898734	0.898734	0.911392	0.911392	0.860759	0.860759	0.797468	0.797468	0.759494	0.759494	0.683544	0.683544	0.873418	0.848101	0.886076	0.822784	0.873418	0.873418	0.759494	0.734178	0.78481	0.78481	0.936709	0.92405	0.949367	0.936709	0.949367	0.949367	0.886076	0.886076	0.759494	0.759494	0.012658	0	0.012658	0	0.012658	0.012658	0.012658	0.012658	0	0
c__Kazania;	0.461538	0.461538	0.461538	0.461538	0.538462	0.538462	0.307692	0.307692	0.076923	0.076923	1	1	1	1	0.923077	0.923077	0.076923	0.076923	0.692308	0.692308	0.769231	0.769231	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0	0	0.692308	0.692308	0.692308	0.692308	0.692308	0.692308	0.692308	0.692308	0	0	0	0	0	0	0	0	0	0	0	0	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0.076923	0	0
c__KD4-96;	0.275862	0.275862	0.293103	0.293103	0.293103	0.293103	0.275862	0.275862	0.258621	0.258621	0.896552	0.87931	0.913793	0.913793	0.931034	0.931034	0.87931	0.87931	0.724138	0.724138	0.62069	0.62069	0.896552	0.896552	0.948276	0.948276	0.931034	0.931034	0.758621	0.758621	0.844828	0.844828	0.793103	0.793103	0.862069	0.844828	0.87931	0.862068	0.87931	0.87931	0.775862	0.758621	0.775862	0.775862	0.62069	0.62069	0.655172	0.655172	0.637931	0.637931	0.534483	0.534483	0.413793	0.413793	0.896552	0.896552	0.931034	0.931034	0.948276	0.948276	0.603448	0.603448	0.344828	0.344828
c__Kiritimatiellae;	0.464873	0.445291	0.493274	0.478176	0.491779	0.479671	0.017937	0.016442	0.237668	0.237668	0.922272	0.897009	0.958146	0.938298	0.946188	0.928117	0.877429	0.858992	0.813154	0.797059	0.140508	0.137967	0.893871	0.867596	0.928251	0.906261	0.919283	0.902624	0.80568	0.789868	0.84006	0.825377	0.784753	0.769788	0.795217	0.788075	0.843049	0.837119	0.831091	0.825444	0.766816	0.761168	0.793722	0.788075	0.87145	0.841338	0.914798	0.884121	0.889387	0.869456	0.826607	0.800332	0.718984	0.701876	0.270553	0.241668	0.281016	0.254259	0.273543	0.253329	0.236173	0.216807	0.103139	0.092609
c__KIST-JJY010;	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.75	0.75	1	1	1	1	1	1	0.75	0.75	0.5	0.5	1	1	1	1	1	1	1	1	0.75	0.75	1	1	1	1	1	1	1	1	0.75	0.75	1	1	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.25	0.25	1	1	1	1	1	1	0.5	0.5	0	0
c__Ktedonobacteria;	0.205333	0.166115	0.216	0.176942	0.216	0.176942	0.050667	0.046637	0.192	0.155952	0.885333	0.690464	0.957333	0.764476	0.941333	0.753449	0.877333	0.698968	0.850667	0.676292	0.672	0.529088	0.914667	0.732311	0.96	0.768641	0.936	0.75013	0.893333	0.713456	0.904	0.720636	0.637333	0.488984	0.869333	0.69346	0.925333	0.736983	0.928	0.740128	0.890667	0.709292	0.744	0.570181	0.48	0.359974	0.504	0.380271	0.498667	0.376436	0.394667	0.282649	0.285333	0.222847	0.821333	0.625207	0.848	0.648573	0.832	0.653302	0.589333	0.463815	0.296	0.227308
